City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Methoni,GR,2022-01-30 07:43:15,36.8197,21.7049,54.21,60,3,8.41
289,Kabalo,CD,2022-01-30 07:43:18,-6.05,26.9167,73.08,92,100,4.61
290,Arman,RU,2022-01-30 07:43:19,59.7,150.1667,11.98,80,100,13.2
291,Namatanai,PG,2022-01-30 07:43:19,-3.6667,152.4333,81.25,79,100,5.14
292,Port Elizabeth,ZA,2022-01-30 07:33:47,-33.918,25.5701,79.11,73,0,6.91
293,Puerto Quijarro,BO,2022-01-30 07:43:20,-17.7833,-57.7667,72.48,100,100,1.79
294,Verkhniy Avzyan,RU,2022-01-30 07:43:21,53.5289,57.5372,18.01,91,99,4.23
295,Dicabisagan,PH,2022-01-30 07:43:21,17.0818,122.4157,76.35,91,99,13.11
296,Kommunisticheskiy,RU,2022-01-30 07:43:23,61.6789,64.4819,8.37,92,99,3.98
297,Saint-Augustin,CA,2022-01-30 07:43:24,51.226,-58.6502,24.06,92,100,29.57
298,Kirakira,SB,2022-01-30 07:37:53,-10.4544,161.9205,80.78,85,100,6.51
299,Vengerovo,RU,2022-01-30 07:43:27,55.6848,76.7471,9.01,90,92,9.71
300,Santa Fe,AR,2022-01-30 07:43:29,-31.6333,-60.7,70.02,73,0,1.99
301,Mercedes,AR,2022-01-30 07:43:30,-34.6515,-59.4307,68.86,80,0,7.85
302,San Jeronimo,PE,2022-01-30 07:34:49,-11.9472,-75.2829,46.67,87,100,2.33
303,Apatity,RU,2022-01-30 07:43:34,67.5641,33.4031,-0.56,98,44,3.38
304,Leningradskiy,RU,2022-01-30 07:36:34,69.3833,178.4167,-7.19,91,100,4.0
305,Bani Walid,LY,2022-01-30 07:43:35,31.7566,13.9942,50.72,57,7,16.06
306,Antofagasta,CL,2022-01-30 07:35:19,-23.65,-70.4,63.68,82,59,3.22
307,Ilulissat,GL,2022-01-30 07:43:36,69.2167,-51.1,6.82,51,100,18.41
308,Udachnyy,RU,2022-01-30 07:43:37,66.4167,112.4,-24.07,99,22,2.1
309,Port Hedland,AU,2022-01-30 07:43:38,-20.3167,118.5667,91.45,58,31,26.46
310,Lorengau,PG,2022-01-30 07:37:01,-2.0226,147.2712,81.41,77,100,10.18
311,Makokou,GA,2022-01-30 07:43:39,0.5738,12.8642,78.13,73,100,4.43
312,Benguela,AO,2022-01-30 07:43:40,-12.5763,13.4055,79.52,74,93,2.15
313,Kavaratti,IN,2022-01-30 07:43:41,10.5669,72.642,81.79,65,40,9.33
314,Kavieng,PG,2022-01-30 07:43:42,-2.5744,150.7967,82.0,77,100,7.07
315,Dudinka,RU,2022-01-30 07:43:44,69.4058,86.1778,1.62,94,100,13.31
316,Tiarei,PF,2022-01-30 07:43:47,-17.5333,-149.3333,77.02,74,56,8.41
317,Chulym,RU,2022-01-30 07:43:47,55.0997,80.9572,14.68,81,74,10.78
318,Ibra,OM,2022-01-30 07:43:48,22.6906,58.5334,79.61,25,0,5.48
319,Paracuru,BR,2022-01-30 07:43:49,-3.41,-39.0306,78.82,89,100,7.43
320,Cairns,AU,2022-01-30 07:43:50,-16.9167,145.7667,85.1,70,40,11.5
321,Bam,IR,2022-01-30 07:35:40,29.106,58.357,60.84,25,0,11.25
322,Zenzeli,RU,2022-01-30 07:43:51,45.9241,47.0474,37.09,79,100,9.86
323,Sijunjung,ID,2022-01-30 07:43:53,-0.6876,100.9537,87.17,64,99,3.0
324,Maragogi,BR,2022-01-30 07:43:55,-9.0122,-35.2225,76.71,83,96,5.5
325,Porto Velho,BR,2022-01-30 07:43:56,-8.7619,-63.9039,75.25,94,40,3.44
326,Bagan,RU,2022-01-30 07:43:58,54.1001,77.6646,14.23,91,22,9.89
327,Poum,NC,2022-01-30 07:43:59,-20.2333,164.0167,81.37,77,100,8.77
328,La Palma,US,2022-01-30 07:44:00,33.8464,-118.0467,63.41,47,0,0.0
329,Richards Bay,ZA,2022-01-30 07:44:01,-28.783,32.0377,80.94,59,13,5.82
330,San Francisco,US,2022-01-30 07:42:45,37.7749,-122.4194,55.04,69,0,1.01
331,Novyy Urengoy,RU,2022-01-30 07:44:02,66.0833,76.6333,-10.01,98,92,7.38
332,Piacabucu,BR,2022-01-30 07:44:04,-10.4056,-36.4344,77.74,79,94,7.83
333,Malinyi,TZ,2022-01-30 07:44:05,-8.9333,36.1333,79.25,76,93,0.87
334,Boca Do Acre,BR,2022-01-30 07:44:06,-8.7522,-67.3978,71.92,100,100,0.65
335,Provideniya,RU,2022-01-30 07:44:09,64.3833,-173.3,4.3,78,6,5.35
336,Alice Springs,AU,2022-01-30 07:38:23,-23.7,133.8833,81.95,78,75,12.66
337,Comodoro Rivadavia,AR,2022-01-30 07:44:12,-45.8667,-67.5,57.06,33,0,17.27
338,Iquitos,PE,2022-01-30 07:42:04,-3.7481,-73.2472,73.44,94,0,2.3
339,Port Hawkesbury,CA,2022-01-30 07:44:13,45.6169,-61.3485,47.7,100,100,10.0
340,Russell,US,2022-01-30 07:44:15,32.3502,-85.1999,28.99,79,0,3.44
341,Ust-Ilimsk,RU,2022-01-30 07:44:16,58.0006,102.6619,8.2,91,100,4.72
342,Zaraza,VE,2022-01-30 07:44:17,9.3503,-65.3245,70.61,85,28,4.34
343,Xam Nua,LA,2022-01-30 07:44:19,20.4197,104.0439,63.77,74,87,4.68
344,Taraclia,MD,2022-01-30 07:44:20,45.9,28.6689,34.48,56,100,15.7
345,Vranjska Banja,RS,2022-01-30 07:44:20,42.555,21.9922,30.88,56,68,3.04
346,Ormara,PK,2022-01-30 07:44:23,25.2088,64.6357,73.6,63,0,11.77
347,Clyde River,CA,2022-01-30 07:32:52,70.4692,-68.5914,-12.77,64,100,2.3
348,Vilhena,BR,2022-01-30 07:44:26,-12.7406,-60.1458,68.43,99,100,2.77
349,Tawau,MY,2022-01-30 07:44:26,4.2498,117.8871,87.93,70,78,8.01
350,Taseyevo,RU,2022-01-30 07:44:29,57.2169,94.8978,10.49,89,100,0.94
351,Beyneu,KZ,2022-01-30 07:44:29,45.3167,55.2,34.84,80,100,10.89
352,Kuching,MY,2022-01-30 07:38:39,1.55,110.3333,89.82,66,40,4.61
353,Sukhaya Buyvola,RU,2022-01-30 07:44:31,45.1533,42.9956,32.11,86,92,10.49
354,Fort Nelson,CA,2022-01-30 07:44:32,58.8053,-122.7002,0.99,78,100,3.44
355,Anadyr,RU,2022-01-30 07:38:31,64.75,177.4833,-5.3,77,75,11.18
356,Melfi,IT,2022-01-30 07:44:32,40.9965,15.6514,38.41,45,0,5.28
357,Conde,BR,2022-01-30 07:44:33,-7.2597,-34.9075,74.66,94,75,5.75
358,Vilyuysk,RU,2022-01-30 07:44:33,63.7553,121.6247,-16.17,99,92,5.14
359,Podor,MR,2022-01-30 07:44:33,16.6527,-14.9587,73.35,40,0,2.3
360,Shibetsu,JP,2022-01-30 07:44:34,43.659,145.132,20.1,49,75,5.75
361,Dauphin,CA,2022-01-30 07:44:35,51.1494,-100.0502,6.94,78,100,6.91
362,Atar,MR,2022-01-30 07:36:09,20.5169,-13.0499,73.76,15,100,8.63
363,Maniitsoq,GL,2022-01-30 07:44:36,65.4167,-52.9,9.97,81,100,26.33
364,Zhigansk,RU,2022-01-30 07:37:40,66.7697,123.3711,-28.7,99,88,5.59
365,Roanoke Rapids,US,2022-01-30 07:44:37,36.4615,-77.6542,23.34,53,0,0.0
366,Quatre Cocos,MU,2022-01-30 07:35:32,-20.2078,57.7625,86.09,65,62,15.86
367,Lasa,IT,2022-01-30 07:44:39,46.6166,10.7002,47.66,94,51,10.42
368,Kalianget,ID,2022-01-30 07:44:39,-7.05,113.9333,82.47,78,100,6.87
369,Milton,US,2022-01-30 07:44:41,34.1322,-84.3007,29.77,68,0,4.03
370,Bandarbeyla,SO,2022-01-30 07:44:41,9.4942,50.8122,78.48,63,100,17.43
371,Xining,CN,2022-01-30 07:37:47,36.6167,101.7667,24.55,44,14,4.38
372,Zelenoborskiy,RU,2022-01-30 07:44:42,66.845,32.3622,0.63,97,61,5.08
373,Panzhihua,CN,2022-01-30 07:44:44,26.5851,101.7128,67.55,26,10,3.87
374,Vestmanna,FO,2022-01-30 07:44:45,62.1564,-7.1664,31.12,86,100,1.14
375,Pierre,US,2022-01-30 07:44:45,44.3683,-100.351,27.28,73,0,6.91
376,Brandon,US,2022-01-30 07:44:46,27.9378,-82.2859,42.87,72,0,5.99
377,Awbari,LY,2022-01-30 07:44:47,26.5921,12.7805,44.96,40,0,8.05
378,Corbu,RO,2022-01-30 07:44:47,44.3833,28.65,35.13,75,0,19.57
379,Polovinnoye,RU,2022-01-30 07:44:49,54.7914,65.9864,11.07,91,100,7.4
380,Aswan,EG,2022-01-30 07:36:26,24.0934,32.907,58.59,36,54,12.26
381,Ocean City,US,2022-01-30 07:44:53,39.2776,-74.5746,15.82,68,4,8.99
382,San Borja,BO,2022-01-30 07:44:54,-14.8167,-66.85,72.0,97,100,2.68
383,Akureyri,IS,2022-01-30 07:44:57,65.6835,-18.0878,33.73,64,40,14.97
384,Dillon,US,2022-01-30 07:44:58,34.4166,-79.3712,24.69,45,9,2.06
385,Warrnambool,AU,2022-01-30 07:37:45,-38.3833,142.4833,69.15,84,89,13.91
386,Mitchell,US,2022-01-30 07:41:42,43.7094,-98.0298,21.11,83,0,5.99
387,Gazi,GR,2022-01-30 07:44:59,35.3253,25.0669,53.6,87,75,1.99
388,Paka,MY,2022-01-30 07:44:59,4.6374,103.4368,87.73,62,20,5.75
389,Pacific Grove,US,2022-01-30 07:39:34,36.6177,-121.9166,51.42,86,0,1.99
390,Chicama,PE,2022-01-30 07:35:45,-7.8447,-79.1469,63.14,81,51,4.94
391,Mahanje,TZ,2022-01-30 07:45:00,-9.9333,35.3333,74.91,72,98,3.33
392,Auxerre,FR,2022-01-30 07:44:48,47.8,3.5667,44.64,96,89,3.87
393,Atikokan,CA,2022-01-30 07:45:00,48.7555,-91.6216,-6.27,100,49,3.83
394,Linqiong,CN,2022-01-30 07:45:03,30.4159,103.4609,44.42,78,100,4.16
395,Port Moresby,PG,2022-01-30 07:45:04,-9.4431,147.1797,81.82,78,40,11.5
396,Makinsk,KZ,2022-01-30 07:45:06,52.6292,70.4169,17.94,92,99,13.62
397,West Plains,US,2022-01-30 07:45:06,36.7281,-91.8524,36.43,68,0,6.91
398,Kardymovo,RU,2022-01-30 07:45:09,54.8902,32.4311,25.56,95,100,15.26
399,Tual,ID,2022-01-30 07:45:09,-5.6667,132.75,84.25,74,100,16.82
400,Anahuac,MX,2022-01-30 07:45:12,27.2333,-100.15,50.02,46,0,10.25
401,Cidreira,BR,2022-01-30 07:45:13,-30.1811,-50.2056,72.18,63,36,11.99
402,Olafsvik,IS,2022-01-30 07:45:16,64.8945,-23.7142,35.19,95,100,27.85
403,Silopi,TR,2022-01-30 07:45:18,37.2497,42.4694,40.37,69,100,1.05
404,Kjollefjord,NO,2022-01-30 07:45:18,70.9457,27.3465,28.18,87,98,8.99
405,Port Augusta,AU,2022-01-30 07:34:12,-32.5,137.7667,97.7,35,32,19.91
406,Wildeshausen,DE,2022-01-30 07:45:19,52.9,8.4333,42.78,68,78,22.44
407,Ahipara,NZ,2022-01-30 07:45:21,-35.1667,173.1667,65.75,75,100,6.17
408,Egvekinot,RU,2022-01-30 07:45:24,66.3167,-179.1667,-5.08,65,20,3.31
409,Hambantota,LK,2022-01-30 07:45:24,6.1241,81.1185,88.14,74,75,4.61
410,Tocopilla,CL,2022-01-30 07:45:16,-22.092,-70.1979,65.62,79,24,1.03
411,Tonj,SS,2022-01-30 07:45:26,7.2737,28.6822,82.18,12,4,7.14
412,Mega,ET,2022-01-30 07:45:28,4.05,38.3,73.83,21,44,22.06
413,Jamsa,FI,2022-01-30 07:45:29,61.8642,25.19,26.15,94,100,11.21
414,Christchurch,NZ,2022-01-30 07:41:13,-43.5333,172.6333,66.94,66,100,1.01
415,Mogadishu,SO,2022-01-30 07:43:39,2.0371,45.3438,84.07,65,75,20.71
416,Sajanan,TN,2022-01-30 07:45:33,37.0573,9.2426,49.12,83,61,10.36
417,San Angelo,US,2022-01-30 07:45:34,31.4638,-100.437,43.54,45,0,7.0
418,Araouane,ML,2022-01-30 07:45:35,18.9048,-3.5265,67.75,13,34,11.5
419,Rybinsk,RU,2022-01-30 07:45:35,58.0446,38.8426,16.21,94,98,9.37
420,Puerto Morazan,NI,2022-01-30 07:45:37,12.8504,-87.1717,73.15,62,3,3.74
421,Chiredzi,ZW,2022-01-30 07:45:39,-21.05,31.6667,82.13,54,98,10.13
422,Tecoanapa,MX,2022-01-30 07:45:40,16.5167,-98.75,74.59,82,0,4.27
423,Kampot,KH,2022-01-30 07:45:41,10.6167,104.1833,86.05,64,43,9.04
424,Rocha,UY,2022-01-30 07:45:42,-34.4833,-54.3333,58.59,92,12,5.12
425,Raudeberg,NO,2022-01-30 07:45:44,61.9875,5.1352,36.27,70,98,7.0
426,Conroe,US,2022-01-30 07:45:45,30.3119,-95.456,48.45,71,24,7.25
427,Iskateley,RU,2022-01-30 07:45:47,67.6803,53.1512,10.08,94,99,11.59
428,Savinka,RU,2022-01-30 07:45:48,50.0785,47.0994,31.41,94,100,18.01
429,Beloha,MG,2022-01-30 07:38:00,-25.1667,45.05,95.54,23,10,5.23
430,Veraval,IN,2022-01-30 07:45:48,20.9,70.3667,77.86,26,0,5.37
431,Rudbar,AF,2022-01-30 07:45:49,30.15,62.6,63.45,23,0,2.84
432,Long Beach,US,2022-01-30 07:43:49,33.767,-118.1892,63.48,34,0,0.0
433,Kasongo-Lunda,CD,2022-01-30 07:37:09,-6.4667,16.8167,80.13,67,100,1.63
434,Husavik,IS,2022-01-30 07:38:49,66.0449,-17.3389,33.71,81,100,14.97
435,Bonthe,SL,2022-01-30 07:45:50,7.5264,-12.505,75.33,78,77,2.64
436,Podgornoye,RU,2022-01-30 07:45:51,51.735,39.1496,28.62,86,100,6.71
437,Sola,VU,2022-01-30 07:45:54,-13.8833,167.55,81.95,80,100,17.81
438,Nisia Floresta,BR,2022-01-30 07:45:57,-6.0911,-35.2086,77.38,88,100,6.13
439,Trinidad,BO,2022-01-30 07:45:59,-14.8333,-64.9,71.89,98,98,1.81
440,Banff,CA,2022-01-30 07:46:00,51.1762,-115.5698,36.63,63,100,10.36
441,Korla,CN,2022-01-30 07:46:01,41.7597,86.1469,32.18,34,93,3.94
442,Pingxiang,CN,2022-01-30 07:46:03,27.6167,113.85,43.56,70,100,4.23
443,Smithers,CA,2022-01-30 07:46:04,54.7804,-127.1743,30.52,100,75,3.44
444,Los Llanos De Aridane,ES,2022-01-30 07:46:04,28.6585,-17.9182,56.95,67,0,8.05
445,Tessalit,ML,2022-01-30 07:36:55,20.1986,1.0114,66.76,15,5,13.62
446,Bathsheba,BB,2022-01-30 07:46:06,13.2167,-59.5167,75.81,73,40,14.97
447,Fairbanks,US,2022-01-30 07:35:13,64.8378,-147.7164,-25.6,68,0,0.0
448,Ararat,AM,2022-01-30 07:46:09,39.8317,44.7049,36.5,68,100,0.76
449,Hami,CN,2022-01-30 07:46:09,42.8,93.45,28.49,30,67,1.57
450,Contamana,PE,2022-01-30 07:46:11,-7.3333,-75.0167,73.08,97,100,1.25
451,Hefei,CN,2022-01-30 07:46:14,31.8639,117.2808,41.02,60,75,6.71
452,Morondava,MG,2022-01-30 07:46:16,-20.2833,44.2833,85.24,64,19,6.51
453,Hervey Bay,AU,2022-01-30 07:46:17,-25.2986,152.8535,84.04,77,10,12.8
454,Brownsville,US,2022-01-30 07:46:18,25.9018,-97.4975,48.15,87,0,0.0
455,Waingapu,ID,2022-01-30 07:46:18,-9.6567,120.2641,86.34,63,93,16.4
456,Corcoran,US,2022-01-30 07:46:19,36.098,-119.5604,42.46,58,0,1.54
457,Port Macquarie,AU,2022-01-30 07:46:19,-31.4333,152.9167,76.96,79,100,5.95
458,Tucuma,BR,2022-01-30 07:46:21,-0.1833,-50.05,73.11,95,100,3.94
459,Kattivakkam,IN,2022-01-30 07:46:25,13.2167,80.3167,84.29,73,3,11.52
460,Grand Gaube,MU,2022-01-30 07:37:59,-20.0064,57.6608,86.38,60,52,8.99
461,Pochutla,MX,2022-01-30 07:46:29,15.7432,-96.4661,73.81,66,5,2.17
462,Noshiro,JP,2022-01-30 07:46:29,40.2039,140.0242,29.34,77,100,20.49
463,Pangody,RU,2022-01-30 07:46:31,65.85,74.4859,-5.64,96,97,7.99
464,Hidrolandia,BR,2022-01-30 07:43:50,-4.4081,-40.4378,70.66,94,88,2.3
465,Menongue,AO,2022-01-30 07:46:32,-14.6585,17.691,60.84,97,100,10.49
466,Coihaique,CL,2022-01-30 07:46:20,-45.5752,-72.0662,44.55,81,75,3.44
467,Saint-Pierre,RE,2022-01-30 07:32:54,-21.3393,55.4781,87.44,70,14,24.16
468,Naze,JP,2022-01-30 07:46:33,28.3667,129.4833,56.32,80,100,16.69
469,Itupiranga,BR,2022-01-30 07:46:33,-5.1347,-49.3267,73.72,98,100,2.46
470,Souris,CA,2022-01-30 07:46:34,49.6172,-100.2612,4.86,100,69,4.43
471,Merauke,ID,2022-01-30 07:46:36,-8.4667,140.3333,80.06,80,100,10.04
472,Amapa,BR,2022-01-30 07:46:39,1.0,-52.0,69.21,100,98,1.12
473,Homer,US,2022-01-30 07:46:39,59.6425,-151.5483,21.09,81,100,10.36
474,Aykhal,RU,2022-01-30 07:46:40,66.0,111.5,-19.93,100,6,4.81
475,Brae,GB,2022-01-30 07:46:42,60.3964,-1.353,37.31,62,100,8.12
476,Visby,SE,2022-01-30 07:46:42,57.6409,18.296,35.82,80,75,39.12
477,Ushtobe,KZ,2022-01-30 07:46:44,45.2514,77.9838,36.48,77,100,4.56
478,Diapaga,BF,2022-01-30 07:46:47,12.0708,1.7889,70.47,12,57,14.07
479,Adrar,MR,2022-01-30 07:46:48,20.5022,-10.0711,66.9,15,100,11.07
480,Keti Bandar,PK,2022-01-30 07:46:50,24.1447,67.4497,75.72,61,0,12.75
481,Yeniseysk,RU,2022-01-30 07:46:51,58.4497,92.1703,10.9,89,100,1.99
482,Meulaboh,ID,2022-01-30 07:46:54,4.1363,96.1285,85.69,65,43,10.56
483,Kudahuvadhoo,MV,2022-01-30 07:46:56,2.6708,72.8944,81.55,75,100,9.57
484,Lebanon,US,2022-01-30 07:44:51,36.2081,-86.2911,32.97,51,100,10.36
485,Satrikh,IN,2022-01-30 07:46:57,26.8667,81.2,71.67,37,0,11.95
486,Guerrero Negro,MX,2022-01-30 07:46:58,27.9769,-114.0611,59.77,72,30,11.39
487,Oussouye,SN,2022-01-30 07:47:01,12.485,-16.5469,69.89,44,32,9.51
488,Turukhansk,RU,2022-01-30 07:47:02,65.8167,87.9833,1.99,94,100,9.17
489,Medicine Hat,CA,2022-01-30 07:47:03,50.0501,-110.6683,38.91,58,75,3.0
490,Bilma,NE,2022-01-30 07:47:05,18.6853,12.9164,58.01,24,0,17.09
491,Camp Verde,US,2022-01-30 07:47:06,34.5636,-111.8543,52.23,32,100,3.36
492,Semnan,IR,2022-01-30 07:47:08,35.5729,53.3971,46.24,25,0,2.3
493,Agua Dulce,MX,2022-01-30 07:47:10,18.1333,-94.1333,66.11,84,100,6.98
494,Te Anau,NZ,2022-01-30 07:39:14,-45.4167,167.7167,60.64,86,97,1.77
495,Skovorodino,RU,2022-01-30 07:47:12,53.9833,123.9167,5.59,68,20,8.46
496,Madison,US,2022-01-30 07:47:15,34.7334,-86.5667,31.84,56,0,1.01
497,Neuquen,AR,2022-01-30 07:47:16,-38.9516,-68.0591,69.69,35,0,9.22
498,Grong,NO,2022-01-30 07:47:17,64.4654,12.3149,31.75,73,100,22.15
499,Baculin,PH,2022-01-30 07:47:18,7.4525,126.5842,82.33,75,86,6.13
500,Ashland,US,2022-01-30 07:42:34,40.8167,-82.2665,14.76,87,98,6.6
501,Paamiut,GL,2022-01-30 07:47:21,61.994,-49.6678,10.63,81,100,10.16
502,Riyadh,SA,2022-01-30 07:47:19,24.6877,46.7219,53.74,50,0,12.66
503,Sagua La Grande,CU,2022-01-30 07:47:22,22.8067,-80.0756,54.59,60,19,10.94
504,Coquimbo,CL,2022-01-30 07:43:16,-29.9533,-71.3436,60.53,82,0,0.0
505,Dogondoutchi,NE,2022-01-30 07:47:24,13.6393,4.0287,66.76,14,2,17.11
506,Camacupa,AO,2022-01-30 07:47:25,-12.0167,17.4833,63.66,93,100,4.36
507,Sicamous,CA,2022-01-30 07:47:25,50.8331,-118.9856,31.17,98,100,2.08
508,San Cristobal,VE,2022-01-30 07:47:25,7.7669,-72.225,62.22,90,78,3.38
509,Sarkand,KZ,2022-01-30 07:47:26,45.41,79.9186,31.08,97,100,3.6
510,Meybod,IR,2022-01-30 07:47:27,32.2501,54.0166,50.02,26,0,1.66
511,Emba,KZ,2022-01-30 07:47:28,48.8264,58.1442,20.73,95,98,10.94
512,Oregon,US,2022-01-30 07:46:08,44.0001,-120.5014,34.23,51,5,5.46
513,Uyemskiy,RU,2022-01-30 07:47:29,64.4743,40.8524,17.65,86,100,8.95
514,Rajmahal,IN,2022-01-30 07:47:31,25.05,87.8333,70.72,36,0,7.0
515,Apomu,NG,2022-01-30 07:47:34,7.3333,4.1833,77.27,18,23,6.13
516,Lokoja,NG,2022-01-30 07:47:36,7.8024,6.743,78.24,17,43,4.18
517,Launceston,AU,2022-01-30 07:47:38,-41.45,147.1667,78.44,56,0,5.01
518,Asosa,ET,2022-01-30 07:47:41,10.0667,34.5333,78.96,25,62,2.89
519,Camacha,PT,2022-01-30 07:47:42,33.0833,-16.3333,59.76,88,20,11.5
520,Goderich,CA,2022-01-30 07:47:44,43.7501,-81.7165,14.92,79,100,8.05
521,Bangui,CF,2022-01-30 07:47:45,4.3612,18.555,68.18,83,9,3.44
522,Erdenet,MN,2022-01-30 07:47:46,49.0333,104.0833,3.92,87,18,2.68
523,Leshukonskoye,RU,2022-01-30 07:47:48,64.8989,45.7622,10.15,95,100,7.2
524,Flin Flon,CA,2022-01-30 07:47:50,54.7682,-101.865,1.27,97,100,5.06
525,Wadi Maliz,TN,2022-01-30 07:47:51,36.4681,8.5495,48.65,74,0,3.74
526,Leh,IN,2022-01-30 07:47:53,34.1667,77.5833,9.9,75,42,1.57
527,Kashi,CN,2022-01-30 07:47:53,39.4547,75.9797,34.81,25,20,6.71
528,Jerantut,MY,2022-01-30 07:47:56,3.936,102.3626,91.56,49,72,0.85
529,Livadiya,RU,2022-01-30 07:47:56,42.8692,132.6764,19.47,70,83,8.66
530,Malakal,SS,2022-01-30 07:47:57,9.5334,31.6605,80.76,15,7,12.26
531,Xapuri,BR,2022-01-30 07:47:58,-10.6517,-68.5044,71.46,100,100,2.44
532,Marsabit,KE,2022-01-30 07:47:58,2.3284,37.9899,73.29,52,24,16.71
533,Naica,MX,2022-01-30 07:48:00,27.85,-105.4833,49.05,59,0,7.0
534,Luderitz,NA,2022-01-30 07:38:17,-26.6481,15.1594,67.93,77,37,13.94
535,Road Town,VG,2022-01-30 07:48:01,18.4167,-64.6167,73.99,70,0,8.34
536,Kankakee,US,2022-01-30 07:46:56,41.15,-87.8667,17.37,84,0,6.91
537,Port Lincoln,AU,2022-01-30 07:48:01,-34.7333,135.8667,73.74,64,0,10.78
538,Sabha,LY,2022-01-30 07:48:02,27.0377,14.4283,46.58,59,0,9.82
539,Kashan,IR,2022-01-30 07:48:03,33.9831,51.4364,47.79,34,0,4.61
540,Kot Isa Khan,IN,2022-01-30 07:48:06,30.95,75.1333,66.65,38,7,8.23
541,La Ronge,CA,2022-01-30 07:48:08,55.1001,-105.2842,14.25,85,100,4.61
542,Petropavlovsk-Kamchatskiy,RU,2022-01-30 07:38:18,53.0452,158.6483,23.59,86,75,4.47
543,Volnovakha,UA,2022-01-30 07:48:11,47.601,37.4967,28.94,87,99,14.34
544,Islahiye,TR,2022-01-30 07:48:12,37.025,36.6306,35.04,98,100,3.78
545,Uthal,PK,2022-01-30 07:48:13,25.8072,66.6219,75.72,40,0,4.52
546,Ambositra,MG,2022-01-30 07:48:14,-20.5167,47.25,77.23,40,14,2.98
547,Ucluelet,CA,2022-01-30 07:48:15,48.9329,-125.5528,44.1,92,100,4.0
548,Taoudenni,ML,2022-01-30 07:48:17,22.6783,-3.9836,67.98,17,89,11.52
549,Tanout,NE,2022-01-30 07:48:18,14.9709,8.8879,61.09,16,2,20.33
550,Camocim,BR,2022-01-30 07:48:18,-2.9022,-40.8411,73.85,91,100,6.2
551,Krasnoselkup,RU,2022-01-30 07:48:20,65.7,82.4667,-1.43,96,98,8.32
552,Black Diamond,US,2022-01-30 07:46:10,47.3087,-122.0032,46.33,76,99,1.01
553,Klyuchi,RU,2022-01-30 07:48:22,52.2667,79.1667,23.36,87,41,13.4
554,Prince Rupert,CA,2022-01-30 07:48:23,54.3161,-130.3201,38.89,87,100,6.91
555,Port-Gentil,GA,2022-01-30 07:48:26,-0.7193,8.7815,82.36,83,75,9.22
556,Manoel Urbano,BR,2022-01-30 07:48:28,-8.8389,-69.2597,71.46,100,100,1.95
557,Sibi,PK,2022-01-30 07:48:29,29.5448,67.8764,72.7,15,0,4.38
558,Kokoda,PG,2022-01-30 07:48:31,-8.8785,147.7407,77.52,94,100,2.13
559,La Rioja,ES,2022-01-30 07:45:49,42.25,-2.5,33.12,33,0,6.22
560,Huanan,CN,2022-01-30 07:48:32,46.2167,130.5167,10.22,92,100,9.1
561,Aksay,RU,2022-01-30 07:48:33,47.26,39.87,32.86,98,98,13.0
562,Pontianak,ID,2022-01-30 07:48:35,-0.0333,109.3333,85.98,70,40,9.22
563,Meadow Lake,US,2022-01-30 07:48:36,34.8014,-106.5436,39.4,38,72,3.04
564,Sidney,AU,2022-01-30 07:44:32,-33.8679,151.2073,83.75,72,40,1.99
565,Pimenta Bueno,BR,2022-01-30 07:48:36,-11.6725,-61.1936,71.83,99,100,2.82
566,Prince Albert,CA,2022-01-30 07:48:37,53.2001,-105.7677,15.75,86,100,3.44
567,Manbij,SY,2022-01-30 07:48:39,36.5281,37.9549,38.17,67,100,7.52
568,Cudahy,US,2022-01-30 07:48:40,33.9606,-118.1853,63.12,35,0,0.0
569,Englehart,CA,2022-01-30 07:46:34,47.8169,-79.8664,-3.98,84,0,3.44
570,Baruun-Urt,MN,2022-01-30 07:48:41,46.6806,113.2792,5.2,84,100,11.25
571,Panaba,MX,2022-01-30 07:48:41,21.2833,-88.2667,61.72,74,18,5.7
572,Jalu,LY,2022-01-30 07:48:43,29.0331,21.5482,54.48,54,100,13.96
573,Poya,NC,2022-01-30 07:48:45,-21.35,165.15,80.96,81,100,7.4
574,Westport,US,2022-01-30 07:48:42,41.1415,-73.3579,14.76,46,0,1.99
575,Acarau,BR,2022-01-30 07:48:46,-2.8856,-40.12,74.71,89,100,7.34
576,Shenjiamen,CN,2022-01-30 07:48:46,29.9576,122.298,42.19,74,100,18.97
577,Hailar,CN,2022-01-30 07:48:46,49.2,119.7,-7.29,96,6,4.09
578,Geraldton,AU,2022-01-30 07:48:47,-28.7667,114.6,82.81,65,0,19.57
579,Alugan,PH,2022-01-30 07:48:47,12.2188,125.4808,82.31,77,18,5.19
580,Hay River,CA,2022-01-30 07:48:48,60.8156,-115.7999,-4.02,77,100,10.36
581,Holme,DK,2022-01-30 07:48:48,56.1138,10.1725,42.37,72,5,29.19
582,Nioro,GM,2022-01-30 07:48:49,13.35,-15.75,69.66,29,15,8.03
583,Uyuni,BO,2022-01-30 07:48:49,-20.4597,-66.825,48.36,66,74,5.17
584,Luocheng,CN,2022-01-30 07:48:52,29.3848,104.0286,47.91,61,100,3.49
585,Lubango,AO,2022-01-30 07:48:53,-14.9172,13.4925,67.71,52,99,4.99
